date,amount,merchant,category,budget,month,day_of_week,week,merchant_encoded,category_encoded,cluster,anomaly,is_anomaly
2026-04-06,139.49,AMC Theaters,Entertainment,100.0,4,0,15,0,1,3,1,False
2026-04-07,80.48,Target,Shopping,300.0,4,1,15,15,4,4,1,False
2026-04-07,162.19,Uber,Transport,150.0,4,1,15,17,5,0,1,False
2026-04-07,5.2,McDonalds,Dining,200.0,4,1,15,9,0,4,1,False
2026-04-07,185.02,CVS Pharmacy,Health,100.0,4,1,15,3,3,3,1,False
2026-04-07,60.86,Amazon,Shopping,300.0,4,1,15,2,4,4,1,False
2026-04-07,166.25,Delta Airlines,Transport,150.0,4,1,15,5,5,3,1,False
2026-04-07,43.22,Delta Airlines,Transport,150.0,4,1,15,5,5,4,1,False
2026-04-07,19.85,Shell Gas,Transport,150.0,4,1,15,12,5,4,1,False
2026-04-08,135.56,Duke Energy,Utilities,200.0,4,2,15,6,6,3,1,False
2026-04-08,33.45,AT&T,Utilities,200.0,4,2,15,1,6,6,1,False
2026-04-08,142.14,Spotify,Entertainment,100.0,4,2,15,13,1,0,1,False
2026-04-08,57.01,Delta Airlines,Transport,150.0,4,2,15,5,5,4,1,False
2026-04-08,136.98,Delta Airlines,Transport,150.0,4,2,15,5,5,3,1,False
2026-04-08,24.73,Starbucks,Dining,200.0,4,2,15,14,0,4,1,False
2026-04-09,113.04,Chipotle,Dining,200.0,4,3,15,4,0,3,1,False
2026-04-09,167.81,Starbucks,Dining,200.0,4,3,15,14,0,0,1,False
2026-04-09,78.42,Gym Membership,Health,100.0,4,3,15,7,3,6,1,False
2026-04-09,190.67,Water Dept,Utilities,200.0,4,3,15,18,6,0,1,False
2026-04-09,114.52,Chipotle,Dining,200.0,4,3,15,4,0,3,1,False
2026-04-09,35.01,Chipotle,Dining,200.0,4,3,15,4,0,6,1,False
2026-04-09,19.69,Trader Joes,Groceries,400.0,4,3,15,16,2,2,1,False
2026-04-10,11.57,Kroger,Groceries,400.0,4,4,15,8,2,6,1,False
2026-04-10,97.48,Water Dept,Utilities,200.0,4,4,15,18,6,0,1,False
2026-04-10,21.83,AT&T,Utilities,200.0,4,4,15,1,6,6,1,False
2026-04-10,130.78,Chipotle,Dining,200.0,4,4,15,4,0,6,1,False
2026-04-10,115.0,Trader Joes,Groceries,400.0,4,4,15,16,2,0,1,False
2026-04-10,151.81,Water Dept,Utilities,200.0,4,4,15,18,6,0,1,False
2026-04-10,183.76,Water Dept,Utilities,200.0,4,4,15,18,6,0,1,False
2026-04-10,160.25,Gym Membership,Health,100.0,4,4,15,7,3,0,1,False
2026-04-11,164.81,Target,Shopping,300.0,4,5,15,15,4,0,1,False
2026-04-11,89.36,Nike,Shopping,300.0,4,5,15,11,4,6,1,False
2026-04-11,120.27,CVS Pharmacy,Health,100.0,4,5,15,3,3,6,1,False
2026-04-11,27.11,Duke Energy,Utilities,200.0,4,5,15,6,6,6,1,False
2026-04-11,192.71,Gym Membership,Health,100.0,4,5,15,7,3,0,1,False
2026-04-11,137.73,CVS Pharmacy,Health,100.0,4,5,15,3,3,6,1,False
2026-04-11,102.41,Shell Gas,Transport,150.0,4,5,15,12,5,0,1,False
2026-04-12,5.79,Gym Membership,Health,100.0,4,6,15,7,3,6,1,False
2026-04-12,26.82,Water Dept,Utilities,200.0,4,6,15,18,6,2,1,False
2026-04-12,123.5,CVS Pharmacy,Health,100.0,4,6,15,3,3,6,1,False
2026-04-12,44.16,Spotify,Entertainment,100.0,4,6,15,13,1,2,1,False
2026-04-12,88.86,Starbucks,Dining,200.0,4,6,15,14,0,2,1,False
2026-04-13,114.62,AT&T,Utilities,200.0,4,0,16,1,6,3,1,False
2026-04-13,29.74,AMC Theaters,Entertainment,100.0,4,0,16,0,1,4,1,False
2026-04-13,185.85,McDonalds,Dining,200.0,4,0,16,9,0,3,1,False
2026-04-13,21.82,McDonalds,Dining,200.0,4,0,16,9,0,4,1,False
2026-04-14,84.24,Shell Gas,Transport,150.0,4,1,16,12,5,4,1,False
2026-04-14,196.99,Amazon,Shopping,300.0,4,1,16,2,4,3,1,False
2026-04-14,77.31,Shell Gas,Transport,150.0,4,1,16,12,5,4,1,False
2026-04-14,8.88,Netflix,Entertainment,100.0,4,1,16,10,1,4,1,False
2026-04-14,51.26,Nike,Shopping,300.0,4,1,16,11,4,4,1,False
2026-04-15,17.53,Target,Shopping,300.0,4,2,16,15,4,4,1,False
2026-04-15,165.88,Uber,Transport,150.0,4,2,16,17,5,0,1,False
2026-04-15,118.36,AMC Theaters,Entertainment,100.0,4,2,16,0,1,3,1,False
2026-04-15,132.22,AMC Theaters,Entertainment,100.0,4,2,16,0,1,3,1,False
2026-04-15,46.16,Shell Gas,Transport,150.0,4,2,16,12,5,4,1,False
2026-04-15,177.56,McDonalds,Dining,200.0,4,2,16,9,0,3,1,False
2026-04-15,81.06,Uber,Transport,150.0,4,2,16,17,5,0,1,False
2026-04-15,74.48,AMC Theaters,Entertainment,100.0,4,2,16,0,1,3,1,False
2026-04-15,122.04,Water Dept,Utilities,200.0,4,2,16,18,6,0,1,False
2026-04-16,11.88,Uber,Transport,150.0,4,3,16,17,5,2,1,False
2026-04-16,115.22,Whole Foods,Groceries,400.0,4,3,16,19,2,0,1,False
2026-04-16,104.26,Nike,Shopping,300.0,4,3,16,11,4,0,1,False
2026-04-16,177.98,Gym Membership,Health,100.0,4,3,16,7,3,3,1,False
2026-04-16,41.98,AMC Theaters,Entertainment,100.0,4,3,16,0,1,6,1,False
2026-04-16,58.49,CVS Pharmacy,Health,100.0,4,3,16,3,3,6,1,False
2026-04-16,37.34,Starbucks,Dining,200.0,4,3,16,14,0,4,1,False
2026-04-17,24.37,Trader Joes,Groceries,400.0,4,4,16,16,2,2,1,False
2026-04-17,44.34,Spotify,Entertainment,100.0,4,4,16,13,1,2,1,False
2026-04-17,33.34,Trader Joes,Groceries,400.0,4,4,16,16,2,2,1,False
2026-04-17,19.7,Nike,Shopping,300.0,4,4,16,11,4,6,1,False
2026-04-17,130.24,McDonalds,Dining,200.0,4,4,16,9,0,0,1,False
2026-04-17,196.33,AMC Theaters,Entertainment,100.0,4,4,16,0,1,3,1,False
2026-04-17,102.49,Shell Gas,Transport,150.0,4,4,16,12,5,0,1,False
2026-04-18,62.87,Chipotle,Dining,200.0,4,5,16,4,0,6,1,False
2026-04-18,6.87,Whole Foods,Groceries,400.0,4,5,16,19,2,2,-1,True
2026-04-18,118.47,Delta Airlines,Transport,150.0,4,5,16,5,5,6,1,False
2026-04-18,83.78,CVS Pharmacy,Health,100.0,4,5,16,3,3,6,1,False
2026-04-18,148.95,Shell Gas,Transport,150.0,4,5,16,12,5,0,1,False
2026-04-19,54.13,Netflix,Entertainment,100.0,4,6,16,10,1,6,1,False
2026-04-19,54.97,CVS Pharmacy,Health,100.0,4,6,16,3,3,6,1,False
2026-04-19,182.04,Trader Joes,Groceries,400.0,4,6,16,16,2,0,1,False
2026-04-19,55.15,Uber,Transport,150.0,4,6,16,17,5,2,1,False
2026-04-19,153.71,AMC Theaters,Entertainment,100.0,4,6,16,0,1,5,1,False
2026-04-19,46.21,Netflix,Entertainment,100.0,4,6,16,10,1,6,1,False
2026-04-20,43.11,Starbucks,Dining,200.0,4,0,17,14,0,4,1,False
2026-04-20,97.88,Shell Gas,Transport,150.0,4,0,17,12,5,4,1,False
2026-04-20,143.89,Whole Foods,Groceries,400.0,4,0,17,19,2,0,1,False
2026-04-20,134.07,Trader Joes,Groceries,400.0,4,0,17,16,2,1,1,False
2026-04-20,51.77,Starbucks,Dining,200.0,4,0,17,14,0,4,1,False
2026-04-20,70.61,Nike,Shopping,300.0,4,0,17,11,4,4,1,False
2026-04-21,157.89,McDonalds,Dining,200.0,4,1,17,9,0,3,1,False
2026-04-21,8.13,Starbucks,Dining,200.0,4,1,17,14,0,4,1,False
2026-04-21,39.05,Starbucks,Dining,200.0,4,1,17,14,0,4,1,False
2026-04-21,69.01,Gym Membership,Health,100.0,4,1,17,7,3,4,1,False
2026-04-22,67.41,Uber,Transport,150.0,4,2,17,17,5,0,1,False
2026-04-22,50.91,Uber,Transport,150.0,4,2,17,17,5,4,1,False
2026-04-22,99.56,Shell Gas,Transport,150.0,4,2,17,12,5,0,1,False
2026-04-22,149.06,Nike,Shopping,300.0,4,2,17,11,4,0,1,False
2026-04-23,136.43,Duke Energy,Utilities,200.0,4,3,17,6,6,3,1,False
2026-04-23,108.03,Nike,Shopping,300.0,4,3,17,11,4,0,1,False
2026-04-23,182.71,Target,Shopping,300.0,4,3,17,15,4,0,1,False
2026-04-23,195.07,Trader Joes,Groceries,400.0,4,3,17,16,2,0,1,False
2026-04-24,192.32,Gym Membership,Health,100.0,4,4,17,7,3,0,1,False
2026-04-24,99.68,Uber,Transport,150.0,4,4,17,17,5,0,1,False
2026-04-25,175.19,Delta Airlines,Transport,150.0,4,5,17,5,5,5,1,False
2026-04-25,65.26,Uber,Transport,150.0,4,5,17,17,5,2,1,False
2026-04-25,167.86,AT&T,Utilities,200.0,4,5,17,1,6,5,1,False
2026-04-25,118.08,AT&T,Utilities,200.0,4,5,17,1,6,6,1,False
2026-04-26,182.38,Duke Energy,Utilities,200.0,4,6,17,6,6,5,1,False
2026-04-26,149.28,Kroger,Groceries,400.0,4,6,17,8,2,0,1,False
2026-04-26,147.01,Shell Gas,Transport,150.0,4,6,17,12,5,0,1,False
2026-04-27,164.35,Spotify,Entertainment,100.0,4,0,18,13,1,3,1,False
2026-04-27,106.1,Target,Shopping,300.0,4,0,18,15,4,4,1,False
2026-04-27,123.84,Duke Energy,Utilities,200.0,4,0,18,6,6,3,1,False
2026-04-27,168.85,Netflix,Entertainment,100.0,4,0,18,10,1,3,1,False
2026-04-27,69.55,Duke Energy,Utilities,200.0,4,0,18,6,6,4,1,False
2026-04-27,150.02,Starbucks,Dining,200.0,4,0,18,14,0,3,1,False
2026-04-28,7.23,Starbucks,Dining,200.0,4,1,18,14,0,4,1,False
2026-04-28,105.2,Delta Airlines,Transport,150.0,4,1,18,5,5,3,1,False
2026-04-28,61.01,Target,Shopping,300.0,4,1,18,15,4,4,1,False
2026-04-28,199.44,Uber,Transport,150.0,4,1,18,17,5,0,1,False
2026-04-28,101.1,Netflix,Entertainment,100.0,4,1,18,10,1,4,1,False
2026-04-28,120.68,Kroger,Groceries,400.0,4,1,18,8,2,3,1,False
2026-04-28,183.29,Starbucks,Dining,200.0,4,1,18,14,0,0,1,False
2026-04-28,140.26,CVS Pharmacy,Health,100.0,4,1,18,3,3,3,1,False
2026-04-28,196.42,Duke Energy,Utilities,200.0,4,1,18,6,6,3,1,False
2026-04-29,147.88,Whole Foods,Groceries,400.0,4,2,18,19,2,0,1,False
2026-04-29,175.35,AT&T,Utilities,200.0,4,2,18,1,6,3,1,False
2026-04-29,190.33,Uber,Transport,150.0,4,2,18,17,5,0,1,False
2026-04-29,103.44,Chipotle,Dining,200.0,4,2,18,4,0,3,1,False
2026-04-30,79.24,Shell Gas,Transport,150.0,4,3,18,12,5,0,1,False
2026-04-30,117.6,Trader Joes,Groceries,400.0,4,3,18,16,2,0,1,False
2026-04-30,95.34,Netflix,Entertainment,100.0,4,3,18,10,1,0,1,False
2026-04-30,169.02,Nike,Shopping,300.0,4,3,18,11,4,0,1,False
2026-04-30,70.05,Chipotle,Dining,200.0,4,3,18,4,0,6,1,False
2026-04-30,76.79,Gym Membership,Health,100.0,4,3,18,7,3,6,1,False
2026-04-30,51.19,Whole Foods,Groceries,400.0,4,3,18,19,2,2,1,False
2026-04-30,97.95,Gym Membership,Health,100.0,4,3,18,7,3,6,1,False
2026-05-01,72.39,AMC Theaters,Entertainment,100.0,5,4,18,0,1,6,1,False
2026-05-01,148.65,Kroger,Groceries,400.0,5,4,18,8,2,0,1,False
2026-05-01,180.98,Water Dept,Utilities,200.0,5,4,18,18,6,0,1,False
2026-05-01,85.01,McDonalds,Dining,200.0,5,4,18,9,0,6,1,False
2026-05-01,141.97,Delta Airlines,Transport,150.0,5,4,18,5,5,5,1,False
2026-05-01,145.02,Amazon,Shopping,300.0,5,4,18,2,4,5,1,False
2026-05-02,75.55,Trader Joes,Groceries,400.0,5,5,18,16,2,2,1,False
2026-05-02,188.45,CVS Pharmacy,Health,100.0,5,5,18,3,3,5,1,False
2026-05-02,149.04,Delta Airlines,Transport,150.0,5,5,18,5,5,5,1,False
2026-05-02,125.29,Spotify,Entertainment,100.0,5,5,18,13,1,0,1,False
2026-05-02,155.4,AT&T,Utilities,200.0,5,5,18,1,6,5,1,False
2026-05-02,175.46,McDonalds,Dining,200.0,5,5,18,9,0,0,1,False
2026-05-03,197.6,CVS Pharmacy,Health,100.0,5,6,18,3,3,5,1,False
2026-05-03,60.81,CVS Pharmacy,Health,100.0,5,6,18,3,3,6,1,False
2026-05-03,37.7,CVS Pharmacy,Health,100.0,5,6,18,3,3,6,1,False
2026-05-03,124.78,Shell Gas,Transport,150.0,5,6,18,12,5,0,1,False
2026-05-03,27.77,Target,Shopping,300.0,5,6,18,15,4,2,1,False
2026-05-03,108.47,Netflix,Entertainment,100.0,5,6,18,10,1,6,1,False
2026-05-04,191.93,Netflix,Entertainment,100.0,5,0,19,10,1,3,1,False
2026-05-04,148.99,Gym Membership,Health,100.0,5,0,19,7,3,3,1,False
2026-05-04,167.62,Kroger,Groceries,400.0,5,0,19,8,2,3,1,False
2026-05-04,127.18,Nike,Shopping,300.0,5,0,19,11,4,3,1,False
2026-05-04,168.97,Water Dept,Utilities,200.0,5,0,19,18,6,1,1,False
2026-05-05,25.62,Duke Energy,Utilities,200.0,5,1,19,6,6,4,1,False
2026-05-05,134.61,Spotify,Entertainment,100.0,5,1,19,13,1,1,1,False
2026-05-05,199.15,Starbucks,Dining,200.0,5,1,19,14,0,0,1,False
2026-05-06,147.94,Netflix,Entertainment,100.0,5,2,19,10,1,3,1,False
2026-05-06,69.76,McDonalds,Dining,200.0,5,2,19,9,0,4,1,False
2026-05-06,53.75,Nike,Shopping,300.0,5,2,19,11,4,4,1,False
2026-05-06,158.26,Trader Joes,Groceries,400.0,5,2,19,16,2,0,1,False
2026-05-07,181.07,Gym Membership,Health,100.0,5,3,19,7,3,3,1,False
2026-05-07,72.9,Gym Membership,Health,100.0,5,3,19,7,3,6,1,False
2026-05-07,136.93,AMC Theaters,Entertainment,100.0,5,3,19,0,1,3,1,False
2026-05-07,176.3,Target,Shopping,300.0,5,3,19,15,4,0,1,False
2026-05-08,38.67,AT&T,Utilities,200.0,5,4,19,1,6,6,1,False
2026-05-08,54.94,Spotify,Entertainment,100.0,5,4,19,13,1,2,1,False
2026-05-08,197.34,Target,Shopping,300.0,5,4,19,15,4,0,1,False
2026-05-08,42.13,Uber,Transport,150.0,5,4,19,17,5,2,1,False
2026-05-08,141.6,Spotify,Entertainment,100.0,5,4,19,13,1,0,1,False
2026-05-08,197.25,Chipotle,Dining,200.0,5,4,19,4,0,3,1,False
2026-05-09,8.16,Whole Foods,Groceries,400.0,5,5,19,19,2,2,-1,True
2026-05-09,46.82,Spotify,Entertainment,100.0,5,5,19,13,1,2,1,False
2026-05-09,125.47,Starbucks,Dining,200.0,5,5,19,14,0,0,1,False
2026-05-09,107.94,Starbucks,Dining,200.0,5,5,19,14,0,0,1,False
2026-05-09,95.08,Trader Joes,Groceries,400.0,5,5,19,16,2,2,1,False
2026-05-09,48.29,AMC Theaters,Entertainment,100.0,5,5,19,0,1,6,1,False
2026-05-09,150.82,Whole Foods,Groceries,400.0,5,5,19,19,2,0,1,False
